Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
2,1666789126431,26/10/2022 12:58:46,1666789127790,1,26/10/2022 13:58:47,99963,4,questionnaire-7wy6,,24824707,5c18c9b116e70d0001935e4c,7330782,,complete,,63592ee15170425b56a1fc1c,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.42,1280x720,1263x609,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,urn-eyes,,,,consented,No,consent-data-1-1,I consent
3,1666789126492,26/10/2022 12:58:46,1666789127794,1,26/10/2022 13:58:47,99963,4,questionnaire-7wy6,,24824707,5c18c9b116e70d0001935e4c,7330782,,complete,,63592ee15170425b56a1fc1c,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.42,1280x720,1263x609,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,urn-eyes,,,,consented,No,consent-data-1-1-quantised,1
4,1666789126492,26/10/2022 12:58:46,1666789127794,1,26/10/2022 13:58:47,99963,4,questionnaire-7wy6,,24824707,5c18c9b116e70d0001935e4c,7330782,,complete,,63592ee15170425b56a1fc1c,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.42,1280x720,1263x609,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,urn-eyes,,,,consented,No,END QUESTIONNAIRE,6725
1,1666789133379,26/10/2022 12:58:53,1666789123331,1,26/10/2022 13:58:43,99963,4,questionnaire-7wy6,,24824717,5e9d7baf0b8c7c051505e135,7330785,,complete,,63592ee3d695c12cb899a3eb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1366x657,urn-finalfeed,consent-form-data,2,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789141205,26/10/2022 12:59:01,1666789131185,1,26/10/2022 13:58:51,99963,4,questionnaire-7wy6,,24824717,5e9d7baf0b8c7c051505e135,7330785,,complete,,63592ee3d695c12cb899a3eb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1349x657,urn-finalfeed,consent-form-data,2,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,consent-data-1-1,I consent
3,1666789141301,26/10/2022 12:59:01,1666789131186,1,26/10/2022 13:58:51,99963,4,questionnaire-7wy6,,24824717,5e9d7baf0b8c7c051505e135,7330785,,complete,,63592ee3d695c12cb899a3eb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1349x657,urn-finalfeed,consent-form-data,2,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,consent-data-1-1-quantised,1
4,1666789141301,26/10/2022 12:59:01,1666789131187,1,26/10/2022 13:58:51,99963,4,questionnaire-7wy6,,24824717,5e9d7baf0b8c7c051505e135,7330785,,complete,,63592ee3d695c12cb899a3eb,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1366x768,1349x657,urn-finalfeed,consent-form-data,2,Team Bandit,,,bandit-finalfeedback,consented,,,,,,,,,,,,,,,,,urn-finalfeed,,consented,No,END QUESTIONNAIRE,7856
1,1666789147640,26/10/2022 12:59:07,1666792743316,0,26/10/2022 13:59:03,99963,4,questionnaire-7wy6,,24824720,5c0bac19796adb00017dffcf,7330780,,complete,,63592e82a07812604a6684fc,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1920x969,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789164248,26/10/2022 12:59:24,1666792760010,0,26/10/2022 13:59:20,99963,4,questionnaire-7wy6,,24824720,5c0bac19796adb00017dffcf,7330780,,complete,,63592e82a07812604a6684fc,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x969,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789165237,26/10/2022 12:59:25,1666792760018,0,26/10/2022 13:59:20,99963,4,questionnaire-7wy6,,24824720,5c0bac19796adb00017dffcf,7330780,,complete,,63592e82a07812604a6684fc,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x969,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789165237,26/10/2022 12:59:25,1666792760019,0,26/10/2022 13:59:20,99963,4,questionnaire-7wy6,,24824720,5c0bac19796adb00017dffcf,7330780,,complete,,63592e82a07812604a6684fc,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1920x1080,1903x969,rdk-eyes,consent-form-data,2,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,END QUESTIONNAIRE,16704
1,1666789148797,26/10/2022 12:59:08,1666789151026,1,26/10/2022 13:59:11,99963,4,questionnaire-7wy6,,24824727,62fb798b1ddb292112f82ad8,7330769,,complete,,63592eb1080aa52f5f4d00ac,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,2560x1440,2560x1297,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789271913,26/10/2022 13:01:11,1666789274157,1,26/10/2022 14:01:14,99963,4,questionnaire-7wy6,,24824727,62fb798b1ddb292112f82ad8,7330769,,complete,,63592eb1080aa52f5f4d00ac,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,2560x1440,2560x1297,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789271995,26/10/2022 13:01:11,1666789274158,1,26/10/2022 14:01:14,99963,4,questionnaire-7wy6,,24824727,62fb798b1ddb292112f82ad8,7330769,,complete,,63592eb1080aa52f5f4d00ac,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,2560x1440,2560x1297,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789271995,26/10/2022 13:01:11,1666789274158,1,26/10/2022 14:01:14,99963,4,questionnaire-7wy6,,24824727,62fb798b1ddb292112f82ad8,7330769,,complete,,63592eb1080aa52f5f4d00ac,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,2560x1440,2560x1297,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,123132
1,1666789161714,26/10/2022 12:59:21,1666789162121,1,26/10/2022 13:59:22,99963,4,questionnaire-7wy6,,24824747,62d999e7f5f2cde114f4169e,7330789,,complete,,63592f0969c7b87485697f37,computer,Desktop or Laptop,Windows 10,Chrome 106.0.5249.103,1536x864,1536x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789188710,26/10/2022 12:59:48,1666789189142,1,26/10/2022 13:59:49,99963,4,questionnaire-7wy6,,24824747,62d999e7f5f2cde114f4169e,7330789,,complete,,63592f0969c7b87485697f37,computer,Desktop or Laptop,Windows 10,Chrome 106.0.5249.103,1536x864,1519x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1,I consent
3,1666789188767,26/10/2022 12:59:48,1666789189144,1,26/10/2022 13:59:49,99963,4,questionnaire-7wy6,,24824747,62d999e7f5f2cde114f4169e,7330789,,complete,,63592f0969c7b87485697f37,computer,Desktop or Laptop,Windows 10,Chrome 106.0.5249.103,1536x864,1519x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1-quantised,1
4,1666789188767,26/10/2022 12:59:48,1666789189144,1,26/10/2022 13:59:49,99963,4,questionnaire-7wy6,,24824747,62d999e7f5f2cde114f4169e,7330789,,complete,,63592f0969c7b87485697f37,computer,Desktop or Laptop,Windows 10,Chrome 106.0.5249.103,1536x864,1519x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,27023
1,1666789162543,26/10/2022 12:59:22,1666789162417,1,26/10/2022 13:59:22,99963,4,questionnaire-7wy6,,24824748,62b5f3e16a7f9aef9ed922df,7330784,,complete,,63592ef153eb9f1aa543b1f0,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1180x706,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789171315,26/10/2022 12:59:31,1666789171171,1,26/10/2022 13:59:31,99963,4,questionnaire-7wy6,,24824748,62b5f3e16a7f9aef9ed922df,7330784,,complete,,63592ef153eb9f1aa543b1f0,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1163x706,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789171374,26/10/2022 12:59:31,1666789171179,1,26/10/2022 13:59:31,99963,4,questionnaire-7wy6,,24824748,62b5f3e16a7f9aef9ed922df,7330784,,complete,,63592ef153eb9f1aa543b1f0,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1163x706,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789171374,26/10/2022 12:59:31,1666789171180,1,26/10/2022 13:59:31,99963,4,questionnaire-7wy6,,24824748,62b5f3e16a7f9aef9ed922df,7330784,,complete,,63592ef153eb9f1aa543b1f0,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1163x706,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,8763
1,1666789171504,26/10/2022 12:59:31,1666789171423,1,26/10/2022 13:59:31,99963,4,questionnaire-7wy6,,24824752,5e32b953ce5a7228037db917,7330793,,complete,,63592f1f56deaf35255b3560,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1600x900,1600x757,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789174773,26/10/2022 12:59:34,1666789174732,1,26/10/2022 13:59:34,99963,4,questionnaire-7wy6,,24824752,5e32b953ce5a7228037db917,7330793,,complete,,63592f1f56deaf35255b3560,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1600x900,1583x757,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789174871,26/10/2022 12:59:34,1666789174733,1,26/10/2022 13:59:34,99963,4,questionnaire-7wy6,,24824752,5e32b953ce5a7228037db917,7330793,,complete,,63592f1f56deaf35255b3560,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1600x900,1583x757,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789174871,26/10/2022 12:59:34,1666789174734,1,26/10/2022 13:59:34,99963,4,questionnaire-7wy6,,24824752,5e32b953ce5a7228037db917,7330793,,complete,,63592f1f56deaf35255b3560,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1600x900,1583x757,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,END QUESTIONNAIRE,3311
1,1666789244424,26/10/2022 13:00:44,1666789244312,1,26/10/2022 14:00:44,99963,4,questionnaire-7wy6,,24824805,5f589f712846f801d01d2895,7330798,,complete,,63592f50cfecbb6fd6afe315,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789253181,26/10/2022 13:00:53,1666789253027,1,26/10/2022 14:00:53,99963,4,questionnaire-7wy6,,24824805,5f589f712846f801d01d2895,7330798,,complete,,63592f50cfecbb6fd6afe315,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x577,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789253301,26/10/2022 13:00:53,1666789253029,1,26/10/2022 14:00:53,99963,4,questionnaire-7wy6,,24824805,5f589f712846f801d01d2895,7330798,,complete,,63592f50cfecbb6fd6afe315,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x577,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789253301,26/10/2022 13:00:53,1666789253029,1,26/10/2022 14:00:53,99963,4,questionnaire-7wy6,,24824805,5f589f712846f801d01d2895,7330798,,complete,,63592f50cfecbb6fd6afe315,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x577,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,8717
1,1666789253988,26/10/2022 13:00:53,1666789253703,1,26/10/2022 14:00:53,99963,4,questionnaire-7wy6,,24824813,5ff99be1e9ac6228eb548b78,7330801,,complete,,63592f538205578adb43b194,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.77,1536x864,1322x736,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789263428,26/10/2022 13:01:03,1666789263127,1,26/10/2022 14:01:03,99963,4,questionnaire-7wy6,,24824813,5ff99be1e9ac6228eb548b78,7330801,,complete,,63592f538205578adb43b194,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.77,1536x864,1308x736,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,consent-data-1-1,I consent
3,1666789263493,26/10/2022 13:01:03,1666789263129,1,26/10/2022 14:01:03,99963,4,questionnaire-7wy6,,24824813,5ff99be1e9ac6228eb548b78,7330801,,complete,,63592f538205578adb43b194,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.77,1536x864,1308x736,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789263493,26/10/2022 13:01:03,1666789263129,1,26/10/2022 14:01:03,99963,4,questionnaire-7wy6,,24824813,5ff99be1e9ac6228eb548b78,7330801,,complete,,63592f538205578adb43b194,computer,Desktop or Laptop,Windows 10,Opera 91.0.4516.77,1536x864,1308x736,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,END QUESTIONNAIRE,9426
1,1666789259141,26/10/2022 13:00:59,1666789256574,1,26/10/2022 14:00:56,99963,4,questionnaire-7wy6,,24824815,5ea2d7ffa288a5046841a874,7330803,,complete,,63592f6026d278f13a0d0a6a,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1536x864,1536x703,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789265554,26/10/2022 13:01:05,1666789263016,1,26/10/2022 14:01:03,99963,4,questionnaire-7wy6,,24824815,5ea2d7ffa288a5046841a874,7330803,,complete,,63592f6026d278f13a0d0a6a,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1536x864,1536x703,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789265883,26/10/2022 13:01:05,1666789263018,1,26/10/2022 14:01:03,99963,4,questionnaire-7wy6,,24824815,5ea2d7ffa288a5046841a874,7330803,,complete,,63592f6026d278f13a0d0a6a,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1536x864,1536x703,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789265883,26/10/2022 13:01:05,1666789263018,1,26/10/2022 14:01:03,99963,4,questionnaire-7wy6,,24824815,5ea2d7ffa288a5046841a874,7330803,,complete,,63592f6026d278f13a0d0a6a,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1536x864,1536x703,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,6444
1,1666789277254,26/10/2022 13:01:17,1666789276518,1,26/10/2022 14:01:16,99963,4,questionnaire-7wy6,,24824842,622a29743b7c0ca5eee56e24,7330810,,complete,,63592f82f95352969bd743cb,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1707x960,1707x809,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789282821,26/10/2022 13:01:22,1666789282097,1,26/10/2022 14:01:22,99963,4,questionnaire-7wy6,,24824842,622a29743b7c0ca5eee56e24,7330810,,complete,,63592f82f95352969bd743cb,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1707x960,1691x809,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1,I consent
3,1666789282887,26/10/2022 13:01:22,1666789282098,1,26/10/2022 14:01:22,99963,4,questionnaire-7wy6,,24824842,622a29743b7c0ca5eee56e24,7330810,,complete,,63592f82f95352969bd743cb,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1707x960,1691x809,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1-quantised,1
4,1666789282887,26/10/2022 13:01:22,1666789282098,1,26/10/2022 14:01:22,99963,4,questionnaire-7wy6,,24824842,622a29743b7c0ca5eee56e24,7330810,,complete,,63592f82f95352969bd743cb,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1707x960,1691x809,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,5580
1,1666789277592,26/10/2022 13:01:17,1666789275011,1,26/10/2022 14:01:15,99963,4,questionnaire-7wy6,,24824843,5cd54e60b7928300012a005c,7330813,,complete,,63592f8e51fd47ff35446eb6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x937,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789283085,26/10/2022 13:01:23,1666789280531,1,26/10/2022 14:01:20,99963,4,questionnaire-7wy6,,24824843,5cd54e60b7928300012a005c,7330813,,complete,,63592f8e51fd47ff35446eb6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789283142,26/10/2022 13:01:23,1666789280532,1,26/10/2022 14:01:20,99963,4,questionnaire-7wy6,,24824843,5cd54e60b7928300012a005c,7330813,,complete,,63592f8e51fd47ff35446eb6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789283142,26/10/2022 13:01:23,1666789280532,1,26/10/2022 14:01:20,99963,4,questionnaire-7wy6,,24824843,5cd54e60b7928300012a005c,7330813,,complete,,63592f8e51fd47ff35446eb6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,5521
1,1666789281104,26/10/2022 13:01:21,1666789280270,1,26/10/2022 14:01:20,99963,4,questionnaire-7wy6,,24824847,62e2cb3ff90d947940a4ff6d,7330811,,complete,,63592f8b3c02eac0dc51983a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x937,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789285039,26/10/2022 13:01:25,1666789284243,1,26/10/2022 14:01:24,99963,4,questionnaire-7wy6,,24824847,62e2cb3ff90d947940a4ff6d,7330811,,complete,,63592f8b3c02eac0dc51983a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789285085,26/10/2022 13:01:25,1666789284246,1,26/10/2022 14:01:24,99963,4,questionnaire-7wy6,,24824847,62e2cb3ff90d947940a4ff6d,7330811,,complete,,63592f8b3c02eac0dc51983a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789285085,26/10/2022 13:01:25,1666789284246,1,26/10/2022 14:01:24,99963,4,questionnaire-7wy6,,24824847,62e2cb3ff90d947940a4ff6d,7330811,,complete,,63592f8b3c02eac0dc51983a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x937,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,3976
1,1666789289565,26/10/2022 13:01:29,1666789289521,1,26/10/2022 14:01:29,99963,4,questionnaire-7wy6,,24824861,60e87f56849a0832f5df0ce9,7330817,,complete,,63592f8c3f5dc48b3d909942,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1280x881,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789298579,26/10/2022 13:01:38,1666789298569,1,26/10/2022 14:01:38,99963,4,questionnaire-7wy6,,24824861,60e87f56849a0832f5df0ce9,7330817,,complete,,63592f8c3f5dc48b3d909942,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1263x881,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-data-1-1,I consent
3,1666789298654,26/10/2022 13:01:38,1666789298570,1,26/10/2022 14:01:38,99963,4,questionnaire-7wy6,,24824861,60e87f56849a0832f5df0ce9,7330817,,complete,,63592f8c3f5dc48b3d909942,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1263x881,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789298654,26/10/2022 13:01:38,1666789298570,1,26/10/2022 14:01:38,99963,4,questionnaire-7wy6,,24824861,60e87f56849a0832f5df0ce9,7330817,,complete,,63592f8c3f5dc48b3d909942,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1263x881,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,END QUESTIONNAIRE,9049
1,1666789292965,26/10/2022 13:01:32,1666789292216,1,26/10/2022 14:01:32,99963,4,questionnaire-7wy6,,24824864,5ddc561ea1679a000e75f05c,7330814,,complete,,63592e70d868cf8a254fc401,computer,Desktop or Laptop,Mac OS 10.12,Firefox 106.0,1440x900,1413x764,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666789299603,26/10/2022 13:01:39,1666789298879,1,26/10/2022 14:01:38,99963,4,questionnaire-7wy6,,24824864,5ddc561ea1679a000e75f05c,7330814,,complete,,63592e70d868cf8a254fc401,computer,Desktop or Laptop,Mac OS 10.12,Firefox 106.0,1440x900,1413x764,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666789299804,26/10/2022 13:01:39,1666789298881,1,26/10/2022 14:01:38,99963,4,questionnaire-7wy6,,24824864,5ddc561ea1679a000e75f05c,7330814,,complete,,63592e70d868cf8a254fc401,computer,Desktop or Laptop,Mac OS 10.12,Firefox 106.0,1440x900,1413x764,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666789299804,26/10/2022 13:01:39,1666789298882,1,26/10/2022 14:01:38,99963,4,questionnaire-7wy6,,24824864,5ddc561ea1679a000e75f05c,7330814,,complete,,63592e70d868cf8a254fc401,computer,Desktop or Laptop,Mac OS 10.12,Firefox 106.0,1440x900,1413x764,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,6666
