Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
3,1666789349704,26/10/2022 13:02:29,1666789349412,1,26/10/2022 14:02:29,99963,4,task-mqly,,24824891,5a58ec22acc75b00017a3ce8,7330816,,complete,,63592f8a080aa52f5f4d00b9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x625,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,29200,,,,,0,1,0,,,,,,
1,1666789322439,26/10/2022 13:02:02,1666789322296,1,26/10/2022 14:02:02,99963,4,task-mqly,,24824893,5e14879f21fe47000ad61f81,7330824,,complete,,63592fafae973380e38070f2,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x937,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789326029,26/10/2022 13:02:06,1666789325941,1,26/10/2022 14:02:05,99963,4,task-mqly,,24824893,5e14879f21fe47000ad61f81,7330824,,complete,,63592fafae973380e38070f2,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x937,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3591,,,,,0,1,0,,,,,,form
3,1666789326134,26/10/2022 13:02:06,1666789325945,1,26/10/2022 14:02:05,99963,4,task-mqly,,24824893,5e14879f21fe47000ad61f81,7330824,,complete,,63592fafae973380e38070f2,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x937,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,3650,,,,,0,1,0,,,,,,
1,1666789336649,26/10/2022 13:02:16,1666789335579,1,26/10/2022 14:02:15,99963,4,task-mqly,,24824902,5a9d6bc3b5e2110001c6de60,7330820,,complete,,63592f9b3c02eac0dc51983c,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1536x864,1536x741,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789342334,26/10/2022 13:02:22,1666789341324,1,26/10/2022 14:02:21,99963,4,task-mqly,,24824902,5a9d6bc3b5e2110001c6de60,7330820,,complete,,63592f9b3c02eac0dc51983c,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1536x864,1536x741,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,5726,,,,,0,1,0,,,,,,form
3,1666789342428,26/10/2022 13:02:22,1666789341336,1,26/10/2022 14:02:21,99963,4,task-mqly,,24824902,5a9d6bc3b5e2110001c6de60,7330820,,complete,,63592f9b3c02eac0dc51983c,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1536x864,1536x741,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,5757,,,,,0,1,0,,,,,,
1,1666789372790,26/10/2022 13:02:52,1666789372886,1,26/10/2022 14:02:52,99963,4,task-mqly,,24824922,60fe95530ccb79107f63773e,7330749,,complete,,63592e5a0ef447e3567fdda6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x609,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789376043,26/10/2022 13:02:56,1666789376225,1,26/10/2022 14:02:56,99963,4,task-mqly,,24824922,60fe95530ccb79107f63773e,7330749,,complete,,63592e5a0ef447e3567fdda6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x609,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3167.699999999255,,,,,0,1,0,,,,,,form
3,1666789376134,26/10/2022 13:02:56,1666789376233,1,26/10/2022 14:02:56,99963,4,task-mqly,,24824922,60fe95530ccb79107f63773e,7330749,,complete,,63592e5a0ef447e3567fdda6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x609,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,3348,,,,,0,1,0,,,,,,
1,1666789390123,26/10/2022 13:03:10,1666789389019,1,26/10/2022 14:03:09,99963,4,task-mqly,,24824934,5cdbd587763dd00019702450,7330831,,complete,,63592fc9c9afb1f5bcbaf059,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,767x744,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789396166,26/10/2022 13:03:16,1666789395115,1,26/10/2022 14:03:15,99963,4,task-mqly,,24824934,5cdbd587763dd00019702450,7330831,,complete,,63592fc9c9afb1f5bcbaf059,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,767x744,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,6057.5,,,,,0,1,0,,,,,,form
3,1666789396250,26/10/2022 13:03:16,1666789395119,1,26/10/2022 14:03:15,99963,4,task-mqly,,24824934,5cdbd587763dd00019702450,7330831,,complete,,63592fc9c9afb1f5bcbaf059,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,767x744,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,6100,,,,,0,1,0,,,,,,
1,1666789563470,26/10/2022 13:06:03,1666789563360,1,26/10/2022 14:06:03,99963,4,task-mqly,,24825040,5e87106a0d7d0a351e568a2f,7330845,,complete,,63592f23683ad42397278d03,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x697,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789568794,26/10/2022 13:06:08,1666789568642,1,26/10/2022 14:06:08,99963,4,task-mqly,,24825040,5e87106a0d7d0a351e568a2f,7330845,,complete,,63592f23683ad42397278d03,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x697,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,5249,,,,,0,1,0,,,,,,form
3,1666789568861,26/10/2022 13:06:08,1666789568646,1,26/10/2022 14:06:08,99963,4,task-mqly,,24825040,5e87106a0d7d0a351e568a2f,7330845,,complete,,63592f23683ad42397278d03,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1280x800,1280x697,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,5286,,,,,0,1,0,,,,,,
1,1666789813688,26/10/2022 13:10:13,1666789815142,1,26/10/2022 14:10:15,99963,4,task-mqly,,24825182,5a33c9b80758280001030b0d,7330809,,complete,,63592f6c871d73546e42fcfe,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x722,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789817568,26/10/2022 13:10:17,1666789819047,1,26/10/2022 14:10:19,99963,4,task-mqly,,24825182,5a33c9b80758280001030b0d,7330809,,complete,,63592f6c871d73546e42fcfe,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3845.100000023842,,,,,0,1,0,,,,,,form
3,1666789817659,26/10/2022 13:10:17,1666789819050,1,26/10/2022 14:10:19,99963,4,task-mqly,,24825182,5a33c9b80758280001030b0d,7330809,,complete,,63592f6c871d73546e42fcfe,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,3909,,,,,0,1,0,,,,,,
1,1666789831369,26/10/2022 13:10:31,1666789831507,1,26/10/2022 14:10:31,99963,4,task-mqly,,24825189,5f5f3e4fe40e17027ac55f7b,7330855,,complete,,63592ef9fd71fc5402065e84,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1366x768,1366x657,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789839694,26/10/2022 13:10:39,1666789839878,1,26/10/2022 14:10:39,99963,4,task-mqly,,24825189,5f5f3e4fe40e17027ac55f7b,7330855,,complete,,63592ef9fd71fc5402065e84,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1366x768,1366x657,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,8185.5,,,,,0,1,0,,,,,,form
3,1666789839801,26/10/2022 13:10:39,1666789839888,1,26/10/2022 14:10:39,99963,4,task-mqly,,24825189,5f5f3e4fe40e17027ac55f7b,7330855,,complete,,63592ef9fd71fc5402065e84,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1366x768,1366x657,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,8384,,,,,0,1,0,,,,,,
1,1666789574411,26/10/2022 13:06:14,1666789575196,1,26/10/2022 14:06:15,99963,4,task-mqly,,24825051,6318b21c7398cc162b218260,7330844,,complete,,63593083158d51c3304628ca,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1536x875,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789581198,26/10/2022 13:06:21,1666789581994,1,26/10/2022 14:06:21,99963,4,task-mqly,,24825051,6318b21c7398cc162b218260,7330844,,complete,,63593083158d51c3304628ca,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1536x875,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,6777.599999904633,,,,,0,1,0,,,,,,form
3,1666789581250,26/10/2022 13:06:21,1666789581997,1,26/10/2022 14:06:21,99963,4,task-mqly,,24825051,6318b21c7398cc162b218260,7330844,,complete,,63593083158d51c3304628ca,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1920x1080,1536x875,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,6801,,,,,0,1,0,,,,,,
1,1666789538520,26/10/2022 13:05:38,1666789565705,1,26/10/2022 14:06:05,99963,4,task-mqly,,24825019,63065f33c19b94f7fec5aa06,7330847,,complete,,6359300f5170425b56a1fc3f,computer,Desktop or Laptop,Windows 8.1,Chrome 106.0.0.0,1600x900,1600x789,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789540424,26/10/2022 13:05:40,1666789567627,1,26/10/2022 14:06:07,99963,4,task-mqly,,24825019,63065f33c19b94f7fec5aa06,7330847,,complete,,6359300f5170425b56a1fc3f,computer,Desktop or Laptop,Windows 8.1,Chrome 106.0.0.0,1600x900,1600x789,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1882.0999999999913,,,,,0,1,0,,,,,,form
3,1666789540485,26/10/2022 13:05:40,1666789567633,1,26/10/2022 14:06:07,99963,4,task-mqly,,24825019,63065f33c19b94f7fec5aa06,7330847,,complete,,6359300f5170425b56a1fc3f,computer,Desktop or Laptop,Windows 8.1,Chrome 106.0.0.0,1600x900,1600x789,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1928,,,,,0,1,0,,,,,,
1,1666789411615,26/10/2022 13:03:31,1666789402231,1,26/10/2022 14:03:22,99963,4,task-mqly,,24824945,62fcc899bc9ddbb0bb40aef3,7330826,,complete,,63592e4a0d69b9f70d065ea8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x754,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789417678,26/10/2022 13:03:37,1666789408338,1,26/10/2022 14:03:28,99963,4,task-mqly,,24824945,62fcc899bc9ddbb0bb40aef3,7330826,,complete,,63592e4a0d69b9f70d065ea8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x754,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,6071.5,,,,,0,1,0,,,,,,form
3,1666789417745,26/10/2022 13:03:37,1666789408341,1,26/10/2022 14:03:28,99963,4,task-mqly,,24824945,62fcc899bc9ddbb0bb40aef3,7330826,,complete,,63592e4a0d69b9f70d065ea8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x754,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,6110,,,,,0,1,0,,,,,,
1,1666789422800,26/10/2022 13:03:42,1666789422656,1,26/10/2022 14:03:42,99963,4,task-mqly,,24824943,5ede0ba8aa67fe02063ffc83,7330835,,complete,,6359300ed904716db0f94cd4,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,2560x1440,2560x1339,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789424184,26/10/2022 13:03:44,1666789424142,1,26/10/2022 14:03:44,99963,4,task-mqly,,24824943,5ede0ba8aa67fe02063ffc83,7330835,,complete,,6359300ed904716db0f94cd4,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,2560x1440,2560x1339,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1446.7000000476837,,,,,0,1,0,,,,,,form
3,1666789424254,26/10/2022 13:03:44,1666789424146,1,26/10/2022 14:03:44,99963,4,task-mqly,,24824943,5ede0ba8aa67fe02063ffc83,7330835,,complete,,6359300ed904716db0f94cd4,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,2560x1440,2560x1339,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1490,,,,,0,1,0,,,,,,
1,1666789156827,26/10/2022 12:59:16,1666789157243,1,26/10/2022 13:59:17,99963,4,task-mqly,,24824740,62d999e7f5f2cde114f4169e,7330789,,complete,,63592f0969c7b87485697f37,computer,Desktop or Laptop,Windows 10,Chrome 106.0.5249.103,1536x864,1536x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789160668,26/10/2022 12:59:20,1666789161107,1,26/10/2022 13:59:21,99963,4,task-mqly,,24824740,62d999e7f5f2cde114f4169e,7330789,,complete,,63592f0969c7b87485697f37,computer,Desktop or Laptop,Windows 10,Chrome 106.0.5249.103,1536x864,1519x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,3830.600000023842,,,,,0,1,0,,,,,,form
3,1666789160752,26/10/2022 12:59:20,1666789161110,1,26/10/2022 13:59:21,99963,4,task-mqly,,24824740,62d999e7f5f2cde114f4169e,7330789,,complete,,63592f0969c7b87485697f37,computer,Desktop or Laptop,Windows 10,Chrome 106.0.5249.103,1536x864,1519x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,3867,,,,,0,1,0,,,,,,
1,1666789150749,26/10/2022 12:59:10,1666789150621,1,26/10/2022 13:59:10,99963,4,task-mqly,,24824733,62b5f3e16a7f9aef9ed922df,7330784,,complete,,63592ef153eb9f1aa543b1f0,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1180x706,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789161420,26/10/2022 12:59:21,1666789161304,1,26/10/2022 13:59:21,99963,4,task-mqly,,24824733,62b5f3e16a7f9aef9ed922df,7330784,,complete,,63592ef153eb9f1aa543b1f0,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1163x706,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,10603.5,,,,,0,1,0,,,,,,form
3,1666789161484,26/10/2022 12:59:21,1666789161308,1,26/10/2022 13:59:21,99963,4,task-mqly,,24824733,62b5f3e16a7f9aef9ed922df,7330784,,complete,,63592ef153eb9f1aa543b1f0,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1163x706,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,10688,,,,,0,1,0,,,,,,
1,1666789071154,26/10/2022 12:57:51,1666789071925,1,26/10/2022 13:57:51,99963,4,task-mqly,,24824652,5d3f0f10baf11000191edb34,7330767,,complete,,63592ea6584051e1e76edca9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789091986,26/10/2022 12:58:11,1666789092823,1,26/10/2022 13:58:12,99963,4,task-mqly,,24824652,5d3f0f10baf11000191edb34,7330767,,complete,,63592ea6584051e1e76edca9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,20819.299999952316,,,,,0,1,0,,,,,,form
3,1666789092049,26/10/2022 12:58:12,1666789092826,1,26/10/2022 13:58:12,99963,4,task-mqly,,24824652,5d3f0f10baf11000191edb34,7330767,,complete,,63592ea6584051e1e76edca9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x722,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,Spreadsheet1,,,END TASK,,,,,20901,,,,,0,1,0,,,,,,
1,1666789027166,26/10/2022 12:57:07,1666789026983,1,26/10/2022 13:57:06,99963,4,task-mqly,,24824602,5efb8cef704ffe111876ae18,7330755,,complete,,63592e777c26d93b8cb92619,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1280x609,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666789030048,26/10/2022 12:57:10,1666789029827,1,26/10/2022 13:57:09,99963,4,task-mqly,,24824602,5efb8cef704ffe111876ae18,7330755,,complete,,63592e777c26d93b8cb92619,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1280x609,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,2798.199999999255,,,,,0,1,0,,,,,,form
3,1666789030174,26/10/2022 12:57:10,1666789029832,1,26/10/2022 13:57:09,99963,4,task-mqly,,24824602,5efb8cef704ffe111876ae18,7330755,,complete,,63592e777c26d93b8cb92619,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1280x609,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,2849,,,,,0,1,0,,,,,,
1,1666788699632,26/10/2022 12:51:39,1666788699379,1,26/10/2022 13:51:39,99963,4,task-mqly,,24824378,5c3f3f83d831ed0001f78d1c,7330693,,complete,,63592d41f2203cf21cf5add2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x577,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788701584,26/10/2022 12:51:41,1666788701362,1,26/10/2022 13:51:41,99963,4,task-mqly,,24824378,5c3f3f83d831ed0001f78d1c,7330693,,complete,,63592d41f2203cf21cf5add2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x577,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1857,,,,,0,1,0,,,,,,form
3,1666788701846,26/10/2022 12:51:41,1666788701371,1,26/10/2022 13:51:41,99963,4,task-mqly,,24824378,5c3f3f83d831ed0001f78d1c,7330693,,complete,,63592d41f2203cf21cf5add2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x577,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1992,,,,,0,1,0,,,,,,
1,1666788607560,26/10/2022 12:50:07,1666788607475,1,26/10/2022 13:50:07,99963,4,task-mqly,,24824313,5c63efbf571f930001eb2326,7330671,,complete,,63592cea03780ecde6d644d2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1512x982,1456x864,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1666788609392,26/10/2022 12:50:09,1666788609345,1,26/10/2022 13:50:09,99963,4,task-mqly,,24824313,5c63efbf571f930001eb2326,7330671,,complete,,63592cea03780ecde6d644d2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1512x982,1456x864,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,continueButton,continue_button,1857,,,,,0,1,0,,,,,,form
3,1666788609452,26/10/2022 12:50:09,1666788609348,1,26/10/2022 13:50:09,99963,4,task-mqly,,24824313,5c63efbf571f930001eb2326,7330671,,complete,,63592cea03780ecde6d644d2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1512x982,1456x864,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,Spreadsheet1,,,END TASK,,,,,1873,,,,,0,1,0,,,,,,
