Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ShowProgressBar,ShowProgressBar1,ANSWER,Left,Right,Up,Down
43,1670773237628,11/12/2022 15:40:37,1670773237790,0,11/12/2022 15:40:37,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,160,11,1,trial,responseB,response_keyboard,656.7000000001863,,,Blue,1,1,0,0,,,,9,10,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
44,1670773238164,11/12/2022 15:40:38,1670773238288,0,11/12/2022 15:40:38,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,160,11,3,fixation,fixation,timelimit_screen,500.0109999999986,,,,,0,1,0,,,1,9,10,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
45,1670773239023,11/12/2022 15:40:39,1670773239166,0,11/12/2022 15:40:39,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,155,12,1,trial,responseA,response_keyboard,841.8999999994412,,,Red,1,1,0,0,,,,9,10,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
46,1670773239504,11/12/2022 15:40:39,1670773239662,0,11/12/2022 15:40:39,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,155,12,3,fixation,fixation,timelimit_screen,500.2569999999978,,,,,0,1,0,,,1,9,10,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
47,1670773240599,11/12/2022 15:40:40,1670773240747,0,11/12/2022 15:40:40,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,158,13,1,trial,responseB,response_keyboard,1053.7999999998137,,,Green,1,1,0,0,,,,9,10,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
48,1670773241082,11/12/2022 15:40:41,1670773241244,0,11/12/2022 15:40:41,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,158,13,3,fixation,fixation,timelimit_screen,499.96500000001106,,,,,0,1,0,,,1,9,10,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
49,1670773242062,11/12/2022 15:40:42,1670773242227,0,11/12/2022 15:40:42,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,151,14,1,trial,responseB,response_keyboard,970.2000000001863,,,Blue,1,1,0,0,,,,9,10,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
50,1670773242565,11/12/2022 15:40:42,1670773242725,0,11/12/2022 15:40:42,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,151,14,3,fixation,fixation,timelimit_screen,499.99199999999837,,,,,0,1,0,,,1,9,10,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
51,1670773243829,11/12/2022 15:40:43,1670773243980,0,11/12/2022 15:40:43,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,152,15,1,trial,responseB,response_keyboard,1221.5,,,Green,1,1,0,0,,,,9,10,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
52,1670773244316,11/12/2022 15:40:44,1670773244475,0,11/12/2022 15:40:44,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,152,15,3,fixation,fixation,timelimit_screen,499.9340000000084,,,,,0,1,0,,,1,9,10,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
53,1670773245825,11/12/2022 15:40:45,1670773245990,0,11/12/2022 15:40:45,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,162,16,1,trial,responseA,response_keyboard,1483,,,Red,1,1,0,0,,,,9,10,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
54,1670773246310,11/12/2022 15:40:46,1670773246475,0,11/12/2022 15:40:46,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,162,16,3,fixation,fixation,timelimit_screen,500.00100000000384,,,,,0,1,0,,,1,9,10,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
55,1670773247398,11/12/2022 15:40:47,1670773247544,0,11/12/2022 15:40:47,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,28,17,1,trial,responseB,response_keyboard,1039,,,Green,1,1,0,0,,,,1,2,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
56,1670773247878,11/12/2022 15:40:47,1670773248038,0,11/12/2022 15:40:48,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,28,17,3,fixation,fixation,timelimit_screen,500.0089999999909,,,,,0,1,0,,,1,1,2,trials,GREENblue.jpg,Green,1,,,Red,Yellow,Blue,Green
57,1670773248798,11/12/2022 15:40:48,1670773248952,0,11/12/2022 15:40:48,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,34,18,1,trial,responseA,response_keyboard,881.2000000001863,,,Red,1,1,0,0,,,,1,2,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
58,1670773249278,11/12/2022 15:40:49,1670773249433,0,11/12/2022 15:40:49,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,34,18,3,fixation,fixation,timelimit_screen,500.0759999999864,,,,,0,1,0,,,1,1,2,trials,REDgreen.jpg,Red,1,,,Red,Yellow,Blue,Green
59,1670773250065,11/12/2022 15:40:50,1670773250219,0,11/12/2022 15:40:50,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,30,19,1,trial,responseB,response_keyboard,754.7000000001863,,,Green,1,1,0,0,,,,1,2,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
60,1670773250540,11/12/2022 15:40:50,1670773250704,0,11/12/2022 15:40:50,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,30,19,3,fixation,fixation,timelimit_screen,499.8150000000023,,,,,0,1,0,,,1,1,2,trials,GREENgreen.jpg,Green,1,,,Red,Yellow,Blue,Green
61,1670773251340,11/12/2022 15:40:51,1670773251499,0,11/12/2022 15:40:51,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,25,20,1,trial,responseA,response_keyboard,761.7000000001863,,,Red,1,1,0,0,,,,1,2,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
62,1670773251839,11/12/2022 15:40:51,1670773251996,0,11/12/2022 15:40:51,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,25,20,3,fixation,fixation,timelimit_screen,500.27099999999336,,,,,0,1,0,,,1,1,2,trials,REDyellow.jpg,Red,1,,,Red,Yellow,Blue,Green
63,1670773252756,11/12/2022 15:40:52,1670773252904,0,11/12/2022 15:40:52,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,21,21,1,trial,responseA,response_keyboard,876.7999999998137,,,Yellow,1,1,0,0,,,,1,2,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
64,1670773253263,11/12/2022 15:40:53,1670773253392,0,11/12/2022 15:40:53,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,21,21,3,fixation,fixation,timelimit_screen,499.74499999999534,,,,,0,1,0,,,1,1,2,trials,YELLOWgreen.jpg,Yellow,1,,,Red,Yellow,Blue,Green
65,1670773253902,11/12/2022 15:40:53,1670773254056,0,11/12/2022 15:40:54,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,26,22,1,trial,responseA,response_keyboard,630,,,Yellow,1,1,0,0,,,,1,2,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
66,1670773254387,11/12/2022 15:40:54,1670773254538,0,11/12/2022 15:40:54,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,26,22,3,fixation,fixation,timelimit_screen,500.13000000000466,,,,,0,1,0,,,1,1,2,trials,YELLOWred.jpg,Yellow,1,,,Red,Yellow,Blue,Green
67,1670773255309,11/12/2022 15:40:55,1670773255464,0,11/12/2022 15:40:55,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,24,23,1,trial,responseB,response_keyboard,895.8000000007451,,,Green,1,1,0,0,,,,1,2,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
68,1670773255804,11/12/2022 15:40:55,1670773255954,0,11/12/2022 15:40:55,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,24,23,3,fixation,fixation,timelimit_screen,499.98799999999756,,,,,0,1,0,,,1,1,2,trials,GREENyellow.jpg,Green,1,,,Red,Yellow,Blue,Green
69,1670773256432,11/12/2022 15:40:56,1670773256588,0,11/12/2022 15:40:56,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,29,24,1,trial,responseB,response_keyboard,601.6000000005588,,,Green,1,1,0,0,,,,1,2,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
70,1670773256943,11/12/2022 15:40:56,1670773257079,0,11/12/2022 15:40:57,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,29,24,3,fixation,fixation,timelimit_screen,500.03399999999965,,,,,0,1,0,,,1,1,2,trials,GREENred.jpg,Green,1,,,Red,Yellow,Blue,Green
71,1670773257760,11/12/2022 15:40:57,1670773257916,0,11/12/2022 15:40:57,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,33,25,1,trial,responseA,response_keyboard,803.9000000003725,,,Red,1,1,0,0,,,,1,2,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
72,1670773258301,11/12/2022 15:40:58,1670773258412,0,11/12/2022 15:40:58,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,33,25,3,fixation,fixation,timelimit_screen,499.877999999997,,,,,0,1,0,,,1,1,2,trials,REDred.jpg,Red,1,,,Red,Yellow,Blue,Green
73,1670773258899,11/12/2022 15:40:58,1670773259056,0,11/12/2022 15:40:59,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,35,26,1,trial,responseB,response_keyboard,612,,,Blue,1,1,0,0,,,,1,2,trials,BLUEblue.jpg,Blue,1,,,Red,Yellow,Blue,Green
74,1670773259390,11/12/2022 15:40:59,1670773259538,0,11/12/2022 15:40:59,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,35,26,3,fixation,fixation,timelimit_screen,500.2170000000042,,,,,0,1,0,,,1,1,2,trials,BLUEblue.jpg,Blue,1,,,Red,Yellow,Blue,Green
75,1670773260118,11/12/2022 15:41:00,1670773260274,0,11/12/2022 15:41:00,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,22,27,1,trial,responseA,response_keyboard,699.6999999992549,,,Yellow,1,1,0,0,,,,1,2,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
76,1670773260593,11/12/2022 15:41:00,1670773260765,0,11/12/2022 15:41:00,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,22,27,3,fixation,fixation,timelimit_screen,499.8530000000028,,,,,0,1,0,,,1,1,2,trials,YELLOWblue.jpg,Yellow,1,,,Red,Yellow,Blue,Green
77,1670773261320,11/12/2022 15:41:01,1670773261485,0,11/12/2022 15:41:01,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,27,28,1,trial,responseA,response_keyboard,708.0999999996275,,,Red,1,1,0,0,,,,1,2,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
78,1670773261819,11/12/2022 15:41:01,1670773261975,0,11/12/2022 15:41:01,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,27,28,3,fixation,fixation,timelimit_screen,499.80599999999686,,,,,0,1,0,,,1,1,2,trials,REDblue.jpg,Red,1,,,Red,Yellow,Blue,Green
79,1670773262545,11/12/2022 15:41:02,1670773262699,0,11/12/2022 15:41:02,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,23,29,1,trial,responseB,response_keyboard,690.8999999994412,,,Blue,1,1,0,0,,,,1,2,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
80,1670773263034,11/12/2022 15:41:03,1670773263184,0,11/12/2022 15:41:03,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,23,29,3,fixation,fixation,timelimit_screen,500.2149999999965,,,,,0,1,0,,,1,1,2,trials,BLUEyellow.jpg,Blue,1,,,Red,Yellow,Blue,Green
81,1670773263731,11/12/2022 15:41:03,1670773263887,0,11/12/2022 15:41:03,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,20,30,1,trial,responseB,response_keyboard,668.4000000003725,,,Green,1,0,1,0,,,,1,2,trials,YELLOWyellow.jpg,Yellow,1,,,Red,Yellow,Blue,Green
82,1670773264214,11/12/2022 15:41:04,1670773264371,0,11/12/2022 15:41:04,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,20,30,3,fixation,fixation,timelimit_screen,499.69899999999325,,,,,0,1,0,,,1,1,2,trials,YELLOWyellow.jpg,Yellow,1,,,Red,Yellow,Blue,Green
83,1670773265994,11/12/2022 15:41:05,1670773266149,0,11/12/2022 15:41:06,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,32,31,1,trial,responseB,response_keyboard,1741.5,,,Blue,1,1,0,0,,,,1,2,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
84,1670773266479,11/12/2022 15:41:06,1670773266642,0,11/12/2022 15:41:06,96489,6,task-lupf,,25860467,60fc06c83eede1b960123e4a,7647701,,complete,,6395f96f25a6ee22cfd43a47,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-progress,stroop-7-progressbar,3,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,32,31,3,fixation,fixation,timelimit_screen,499.9899999999907,,,,,0,1,0,,,1,1,2,trials,BLUEgreen.jpg,Blue,1,,,Red,Yellow,Blue,Green
