Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer
217,1670773637051,11/12/2022 15:47:17,1670773645847,0,11/12/2022 15:47:25,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,56,89,1,trial,responseA,response_keyboard,1118.5,,,down,1,0,1,0,,,,3,4,trials,coherence-10-uu.mp4,up
218,1670773637524,11/12/2022 15:47:17,1670773646323,0,11/12/2022 15:47:26,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,56,89,3,fixation,fixation,timelimit_screen,499.5109999999986,,,,,0,1,0,,,1,3,4,trials,coherence-10-uu.mp4,up
219,1670773638567,11/12/2022 15:47:18,1670773647355,0,11/12/2022 15:47:27,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,90,1,trial,responseA,response_keyboard,963.6000003814697,,,up,1,1,0,0,,,,3,4,trials,coherence-40-uu.mp4,up
220,1670773639033,11/12/2022 15:47:19,1670773647833,0,11/12/2022 15:47:27,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,58,90,3,fixation,fixation,timelimit_screen,499.47299999999814,,,,,0,1,0,,,1,3,4,trials,coherence-40-uu.mp4,up
221,1670773640155,11/12/2022 15:47:20,1670773648945,0,11/12/2022 15:47:28,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,54,91,1,trial,responseA,response_keyboard,1058.8999996185303,,,down,1,1,0,0,,,,3,4,trials,coherence-40-dd.mp4,down
222,1670773640624,11/12/2022 15:47:20,1670773649414,0,11/12/2022 15:47:29,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,54,91,3,fixation,fixation,timelimit_screen,499.5200000000186,,,,,0,1,0,,,1,3,4,trials,coherence-40-dd.mp4,down
223,1670773641401,11/12/2022 15:47:21,1670773650199,0,11/12/2022 15:47:30,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,63,92,1,trial,responseB,response_keyboard,721.1999998092651,,,left,1,1,0,0,,,,3,4,trials,coherence-80-ll.mp4,left
224,1670773641888,11/12/2022 15:47:21,1670773650684,0,11/12/2022 15:47:30,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,63,92,3,fixation,fixation,timelimit_screen,499.42599999997765,,,,,0,1,0,,,1,3,4,trials,coherence-80-ll.mp4,left
225,1670773642750,11/12/2022 15:47:22,1670773651562,0,11/12/2022 15:47:31,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,61,93,1,trial,responseB,response_keyboard,813.5,,,left,1,1,0,0,,,,3,4,trials,coherence-20-ll.mp4,left
226,1670773643258,11/12/2022 15:47:23,1670773652054,0,11/12/2022 15:47:32,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,61,93,3,fixation,fixation,timelimit_screen,499.4199999999837,,,,,0,1,0,,,1,3,4,trials,coherence-20-ll.mp4,left
227,1670773645160,11/12/2022 15:47:25,1670773653947,0,11/12/2022 15:47:33,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,65,94,1,trial,responseB,response_keyboard,1817.7999997138977,,,right,1,1,0,0,,,,3,4,trials,coherence-20-rr.mp4,right
228,1670773645633,11/12/2022 15:47:25,1670773654432,0,11/12/2022 15:47:34,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,65,94,3,fixation,fixation,timelimit_screen,499.58699999999953,,,,,0,1,0,,,1,3,4,trials,coherence-20-rr.mp4,right
229,1670773646602,11/12/2022 15:47:26,1670773655404,0,11/12/2022 15:47:35,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,95,1,trial,responseB,response_keyboard,907.6000003814697,,,right,1,1,0,0,,,,3,4,trials,coherence-10-rr.mp4,right
230,1670773647094,11/12/2022 15:47:27,1670773655893,0,11/12/2022 15:47:35,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,64,95,3,fixation,fixation,timelimit_screen,499.58400000003166,,,,,0,1,0,,,1,3,4,trials,coherence-10-rr.mp4,right
231,1670773647766,11/12/2022 15:47:27,1670773656562,0,11/12/2022 15:47:36,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,59,96,1,trial,responseA,response_keyboard,602.6999998092651,,,up,1,1,0,0,,,,3,4,trials,coherence-80-uu.mp4,up
232,1670773648278,11/12/2022 15:47:28,1670773657066,0,11/12/2022 15:47:37,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,59,96,3,fixation,fixation,timelimit_screen,499.38200000004144,,,,,0,1,0,,,1,3,4,trials,coherence-80-uu.mp4,up
233,1670773649166,11/12/2022 15:47:29,1670773657966,0,11/12/2022 15:47:37,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,106,97,1,trial,responseA,response_keyboard,837.3000001907349,,,up,1,1,0,0,,,,6,7,trials,coherence-40-uu.mp4,up
234,1670773649654,11/12/2022 15:47:29,1670773658444,0,11/12/2022 15:47:38,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,106,97,3,fixation,fixation,timelimit_screen,499.5200000000186,,,,,0,1,0,,,1,6,7,trials,coherence-40-uu.mp4,up
235,1670773650415,11/12/2022 15:47:30,1670773659225,0,11/12/2022 15:47:39,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,111,98,1,trial,responseB,response_keyboard,723.5,,,left,1,1,0,0,,,,6,7,trials,coherence-80-ll.mp4,left
236,1670773650918,11/12/2022 15:47:30,1670773659704,0,11/12/2022 15:47:39,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,111,98,3,fixation,fixation,timelimit_screen,499.5250000000233,,,,,0,1,0,,,1,6,7,trials,coherence-80-ll.mp4,left
237,1670773652953,11/12/2022 15:47:32,1670773661680,0,11/12/2022 15:47:41,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,104,99,1,trial,responseA,response_keyboard,1913.2000002861023,,,up,1,1,0,0,,,,6,7,trials,coherence-10-uu.mp4,up
238,1670773653632,11/12/2022 15:47:33,1670773662158,0,11/12/2022 15:47:42,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,104,99,3,fixation,fixation,timelimit_screen,499.34799999999814,,,,,0,1,0,,,1,6,7,trials,coherence-10-uu.mp4,up
239,1670773655466,11/12/2022 15:47:35,1670773664274,0,11/12/2022 15:47:44,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,112,100,1,trial,responseA,response_keyboard,2070.0999999046326,,,down,1,0,1,0,,,,6,7,trials,coherence-10-rr.mp4,right
240,1670773655993,11/12/2022 15:47:35,1670773664774,0,11/12/2022 15:47:44,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,112,100,3,fixation,fixation,timelimit_screen,499.44899999996414,,,,,0,1,0,,,1,6,7,trials,coherence-10-rr.mp4,right
241,1670773656892,11/12/2022 15:47:36,1670773665675,0,11/12/2022 15:47:45,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,110,101,1,trial,responseB,response_keyboard,833.2000002861023,,,left,1,1,0,0,,,,6,7,trials,coherence-40-ll.mp4,left
242,1670773657352,11/12/2022 15:47:37,1670773666154,0,11/12/2022 15:47:46,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,110,101,3,fixation,fixation,timelimit_screen,499.41499999997905,,,,,0,1,0,,,1,6,7,trials,coherence-40-ll.mp4,left
243,1670773659544,11/12/2022 15:47:39,1670773668336,0,11/12/2022 15:47:48,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,100,102,1,trial,responseA,response_keyboard,2110.2000002861023,,,up,1,0,1,0,,,,6,7,trials,coherence-10-dd.mp4,down
244,1670773660049,11/12/2022 15:47:40,1670773668834,0,11/12/2022 15:47:48,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,100,102,3,fixation,fixation,timelimit_screen,499.3869999999879,,,,,0,1,0,,,1,6,7,trials,coherence-10-dd.mp4,down
245,1670773660746,11/12/2022 15:47:40,1670773669538,0,11/12/2022 15:47:49,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,107,103,1,trial,responseA,response_keyboard,638.9000000953674,,,up,1,1,0,0,,,,6,7,trials,coherence-80-uu.mp4,up
246,1670773661232,11/12/2022 15:47:41,1670773670014,0,11/12/2022 15:47:50,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,107,103,3,fixation,fixation,timelimit_screen,499.68700000003446,,,,,0,1,0,,,1,6,7,trials,coherence-80-uu.mp4,up
247,1670773662212,11/12/2022 15:47:42,1670773671000,0,11/12/2022 15:47:51,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,102,104,1,trial,responseA,response_keyboard,924.9000000953674,,,down,1,1,0,0,,,,6,7,trials,coherence-40-dd.mp4,down
248,1670773662672,11/12/2022 15:47:42,1670773671483,0,11/12/2022 15:47:51,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,102,104,3,fixation,fixation,timelimit_screen,499.5219999999972,,,,,0,1,0,,,1,6,7,trials,coherence-40-dd.mp4,down
249,1670773663969,11/12/2022 15:47:43,1670773672503,0,11/12/2022 15:47:52,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,108,105,1,trial,responseB,response_keyboard,955.5999999046326,,,left,1,1,0,0,,,,6,7,trials,coherence-10-ll.mp4,left
250,1670773664164,11/12/2022 15:47:44,1670773672974,0,11/12/2022 15:47:52,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,108,105,3,fixation,fixation,timelimit_screen,499.3420000000042,,,,,0,1,0,,,1,6,7,trials,coherence-10-ll.mp4,left
251,1670773666783,11/12/2022 15:47:46,1670773675578,0,11/12/2022 15:47:55,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,101,106,1,trial,responseB,response_keyboard,2537.7000002861023,,,right,1,0,1,0,,,,6,7,trials,coherence-20-dd.mp4,down
252,1670773667270,11/12/2022 15:47:47,1670773676066,0,11/12/2022 15:47:56,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,101,106,3,fixation,fixation,timelimit_screen,499.3310000000056,,,,,0,1,0,,,1,6,7,trials,coherence-20-dd.mp4,down
253,1670773668049,11/12/2022 15:47:48,1670773676841,0,11/12/2022 15:47:56,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,115,107,1,trial,responseB,response_keyboard,720.2000002861023,,,right,1,1,0,0,,,,6,7,trials,coherence-80-rr.mp4,right
254,1670773668525,11/12/2022 15:47:48,1670773677324,0,11/12/2022 15:47:57,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,115,107,3,fixation,fixation,timelimit_screen,499.42700000002515,,,,,0,1,0,,,1,6,7,trials,coherence-80-rr.mp4,right
255,1670773669959,11/12/2022 15:47:49,1670773678763,0,11/12/2022 15:47:58,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,109,108,1,trial,responseB,response_keyboard,1370.2000002861023,,,right,1,0,1,0,,,,6,7,trials,coherence-20-ll.mp4,left
256,1670773670459,11/12/2022 15:47:50,1670773679254,0,11/12/2022 15:47:59,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,109,108,3,fixation,fixation,timelimit_screen,499.5210000000079,,,,,0,1,0,,,1,6,7,trials,coherence-20-ll.mp4,left
257,1670773671319,11/12/2022 15:47:51,1670773680112,0,11/12/2022 15:48:00,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,103,109,1,trial,responseA,response_keyboard,812.0999999046326,,,down,1,1,0,0,,,,6,7,trials,coherence-80-dd.mp4,down
258,1670773671807,11/12/2022 15:47:51,1670773680604,0,11/12/2022 15:48:00,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,103,109,3,fixation,fixation,timelimit_screen,499.72100000001956,,,,,0,1,0,,,1,6,7,trials,coherence-80-dd.mp4,down
259,1670773672564,11/12/2022 15:47:52,1670773681364,0,11/12/2022 15:48:01,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,105,110,1,trial,responseA,response_keyboard,693.4000000953674,,,up,1,1,0,0,,,,6,7,trials,coherence-20-uu.mp4,up
260,1670773673058,11/12/2022 15:47:53,1670773681854,0,11/12/2022 15:48:01,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,105,110,3,fixation,fixation,timelimit_screen,499.5339999999851,,,,,0,1,0,,,1,6,7,trials,coherence-20-uu.mp4,up
